RouteKey,VariantNumber,AddressNo,Code,Lat,Lng,Name,Routes,Search,Status,StopID,StopType,Street,hasRamp,isWheelChair
7_1,14,Đối diện Big C,QGV 121,10.825.682,106.679.606,Siêu Thị Big C Gò Vấp,"03, 07, 103, 148, 55, 59",STBCGV DdBC NK,Đang khai thác,200219,Trụ dừng,Nguyễn Kiệm,No,No
7_1,14,629B,QGV 122,10.821.751,106.678.764,Xóm Cháy,"03, 07, 103, 148, 55, 59",XC 629B NK,Đang khai thác,200222,Trụ dừng,Nguyễn Kiệm,No,No
7_1,14,151,QGV 123,10.818.837,106.678.719,Bệnh Viện 175,"03, 07, 103, 148, 55, 59",BV175 151 NK,Đang khai thác,200221,Trụ dừng,Nguyễn Kiệm,No,No
7_1,14,37 - 39,QGV 124,10.815.118,106.678.619,Chợ Tân Sơn Nhất,"03, 07, 103, 148, 55, 59",CTSN 37-39 NK,Đang khai thác,200223,Trụ dừng,Nguyễn Kiệm,No,No
7_1,14,Đối diện cây xanh số 7,QPN 034,10.813.542,106.677.895,Đầu công viên Gia Định,"03, 07, 148, 50, 55, 59",DcvGD Ddcxs7 HMG,Đang khai thác,200224,Nhà chờ,Hoàng Minh Giám,No,No
7_1,14,Đối diện số 5,QPN 035,10.809.906,106.674.741,Cuối công viên Gia Định,"03, 07, 148, 50, 55, 59",CcvGD Dds5 HMG,Đang khai thác,200225,Nhà chờ,Hoàng Minh Giám,No,No
7_1,14,155,QPN 053,10.807.978,106.674.057,Đầu Đường Đào Duy Anh,"03, 07, 55",DDDDA 155 DDA,Đang khai thác,200226,Trụ dừng,Đào Duy Anh,No,No
7_1,14,7-9,QPN 054,10.805.891,106.677.177,Cuối Đường Đào Duy Anh,"03, 07, 55",CDDDA 7-9 DDA,Đang khai thác,200228,Nhà chờ,Đào Duy Anh,No,No
7_1,14,129,QPN 023,10.804.858,106.677.729,Ngã ba Đào Duy Anh,"03, 07, 55",NbDDA 129 HVH,Đang khai thác,200230,Trụ dừng,Hồ Văn Huê,No,No
7_1,14,43B,QPN 024,10.802.434,106.676.366,Tháp Nước,"03, 07, 55",TN 43B HVH,Đang khai thác,200227,Trụ dừng,Hồ Văn Huê,No,No
7_1,14,1B,QPN 025,10.800.074,106.675.025,Trung tâm hội nghị tiệc cưới White Palace,"03, 07, 55",TthntcWP 1B HVH,Đang khai thác,200229,Trụ dừng,Hồ Văn Huê,No,No
7_1,14,223,QPN 026,10.798.646,106.677.525,Nhà thờ Phú Nhuận,7,NtPN 223 THL,Đang khai thác,200545,Trụ dừng,Trần Huy Liệu,No,No
7_1,14,139,QPN 027,10.795.658,106.677.702,Công an Quận Phú Nhuận,7,CaQPN 139 THL,Đang khai thác,200549,Trụ dừng,Trần Huy Liệu,No,No
7_1,14,91 - 93,QPN 028,10.792.667,106.677.887,Ngã tư Nguyễn Văn Trỗi,7,NtNVT 91-93 THL,Đang khai thác,200550,Trụ dừng,Trần Huy Liệu,No,No
7_1,14,25 - 27,QPN 029,10.791.171,106.677.986,Bệnh viện An Sinh,7,BvAS 25-27 THL,Đang khai thác,200552,Trụ dừng,Trần Huy Liệu,No,No
7_1,14,19,Q3 094,10.788.544,106.678.123,Lê Văn Sỹ,7,LVS 19 TQD,Đang khai thác,200554,Trụ dừng,Trần Quang Diệu,No,No
7_1,14,217,Q3 047,10.786.577,106.679.787,Chợ Nguyễn Văn Trỗi,"07, 28",CNVT 217 LVS,Đang khai thác,200557,Trụ dừng,Lê Văn Sỹ,No,No
7_1,14,12,Q3 035,1.078.456,106.682.868,Trần Quốc Thảo,7,TQT 12 KD,Đang khai thác,200559,Nhà chờ,Kỳ Đồng,No,No
7_1,14,38,Q3 036,10.780.704,106.681.061,Nhà thờ Dòng chúa Cứu thế,7,NtDcCt 38 KD,Đang khai thác,200561,Nhà chờ,Kỳ Đồng,No,No
7_1,14,86,Q3 075,10.781.328,106.679.573,Nguyễn Thông,7,NT 86 NT,Đang khai thác,200565,Trụ dừng,Nguyễn Thông,No,No
7_1,14,Đối diện Trụ sở KP3,Q3 066,10.781.528,106.678.383,Ga Hòa Hưng,7,GHH DdTsK NPN,Đang khai thác,200560,Trụ dừng,Nguyễn Phúc Nguyên,No,No
7_1,14,Đối diện 186 (167),Q3 067,10.780.455,106.679.184,Rạch Bùng Binh,7,RBB Dd186( NPN,Đang khai thác,200566,Trụ dừng,Nguyễn Phúc Nguyên,No,No
7_1,14,47 - 49,Q3 068,10.778.592,106.681.038,Vòng xoay Dân Chủ,7,VxDC 47-49 NPN,Đang khai thác,200562,Trụ dừng,Nguyễn Phúc Nguyên,No,No
7_1,14,54,Q10 001,10.777.162,106.680.771,Maximark,"07, 10, 54",M 54 D3/2,Đang khai thác,200568,Trụ dừng,Đường 3/2,Yes,No
7_1,14,172,Q10 002,10.774.785,106.678.947,BV Bình Dân,"07, 54",BBD 172 D3/2,Đang khai thác,200563,Trụ dừng,Đường 3/2,No,No
7_1,14,10,Q10 003,10.773.457,106.676.951,Học viện hành chính quốc gia,"02, 07, 10, 54, 91",Hvhcqg 10 D3/2,Đang khai thác,20095,Nhà chờ,Đường 3/2,No,No
7_1,14,Kế 10A,Q10 004,10.772.661,106.675.701,Học viện hành chính quốc gia,"02, 07, 54",Hvhcqg K10A D3/2,Đang khai thác,20094,Nhà chờ,Đường 3/2,No,No
7_1,14,240,Q10 005,10.771.712,106.674.202,Nhà hát Hòa Bình,"02, 07, 54",NhHB 240 D3/2,Đang khai thác,20097,Nhà chờ,Đường 3/2,No,No
7_1,14,270,Q10 006,10.770.521,10.667.215,Nhà thờ Vinh Sơn,"02, 07",NtVS 270 D3/2,Đang khai thác,20096,Trụ dừng,Đường 3/2,No,No
7_1,14,356,Q10 007,10.769.578,106.670.364,Bệnh viện nhi đồng,"02, 07",Bvnd 356 D3/2,Đang khai thác,20099,Trụ dừng,Đường 3/2,No,No
7_1,14,527 (257),Q10 075,10.766.769,106.667.259,Học viện quân y,"07, 119, 59",Hvqy 527( NTP,Đang khai thác,200564,Trụ dừng,Nguyễn Tri Phương,No,No
7_1,14,475,Q10 076,10.764.991,106.667.664,Chợ Nhật Tảo,"07, 119, 59",CNT 475 NTP,Đang khai thác,200567,Trụ dừng,Nguyễn Tri Phương,No,No
7_1,14,399,Q10 077,10.763.371,106.668.015,Trường Hoàng Văn Thụ,"07, 119, 59",THVT 399 NTP,Đang khai thác,200570,Trụ dừng,Nguyễn Tri Phương,No,No
7_1,14,279,Q10 078,10.761.049,106.668.488,Đại học kinh tế,"07, 10, 119, 59",Dhkt 279 NTP,Đang khai thác,200571,Trụ dừng,Nguyễn Tri Phương,No,No
7_1,14,500,Q5 036,10.758.801,106.668.062,Ngô Gia Tự,"07, 150",NGT 500 NGT,Đang khai thác,200569,Nhà chờ,Ngô Gia Tự,No,No
7_1,14,546,Q5 035,10.757.331,106.667.016,Trung tâm giáo dục thường xuyên,"07, 150",Ttgdtx 546 NGT,Đang khai thác,200573,Nhà chờ,Ngô Gia Tự,No,No
7_1,14,120,Q5 017,10.755.897,106.664.511,Bệnh viện Phạm Ngọc Thạch,"06, 07, 11, 139, 150, 17, 54, 56, 68",BvPNT 120 HB,Đang khai thác,200433,Nhà chờ,Hồng Bàng,No,No
7_1,14,132,Q5 018,10.755.196,106.661.072,Bệnh viện Hùng Vương,"06, 07, 08, 10, 139, 150, 17, 54, 56, 62, 68",BvHV 132 HB,Đang khai thác,200434,Nhà chờ,Hồng Bàng,No,No
7_1,14,172,Q5 019,10.754.875,106.659.501,Bệnh viện Chợ Rẫy,"06, 07, 08, 139, 150, 17, 54, 56, 62, 68",BvCR 172 HB,Đang khai thác,200436,Trụ dừng,Hồng Bàng,No,No
7_1,14,81,Q5 013,10.752.445,106.658.792,Rạp Đại Quang,"05, 07, 08, 45, 56, 62",RDQ 81 CVL,Đang khai thác,200397,Nhà chờ,Châu Văn Liêm,No,No
7_1,14,13-15,Q5 014,10.751.381,106.658.894,Bưu điện Quận 5,"01, 05, 07, 08, 45, 56, 62, 91, 96",BdQ5 13-15 CVL,Đang khai thác,200137,Biển treo,Châu Văn Liêm,No,No
7_1,14,210-212,Q5 015,10.750.948,106.658.358,Hải Thượng Lãn Ông,"01, 05, 07, 25, 47, 56, 96",HTLO 210-212 HTLO,Đang khai thác,200138,Trụ dừng,Hải Thượng Lãn Ông,No,No
7_1,14,5,Q5 102,10.751.128,106.655.086,Chợ Kim Biên,"01, 05, 07, 25, 47, 56, 96",CKB 5 TT,Đang khai thác,200139,Trụ dừng,Trang Tử,No,No
7_1,14,GA HKXB CHO LON,BX14,10.751.253.128.052,10.665.256.500.244,Bến xe Chợ Lớn,"01, 06, 07, 09, 150, 17, 23, 47, 54, 56, 61, 62-10, 62-2, 62-7, 62-8, 81, 94",BxCL GHCL LQS,Đang khai thác,2008,Bến xe,Lê Quang Sung,Yes,Yes
28_1,55,KDL BCR,BX28,10.803.756.713.867,10.683.905.792.236,KDL BCR,141,KB KB TD,Đang khai thác,1001521,Bến xe,Tam Đa,Yes,Yes
28_1,55,Đối diện Chợ Long Trường,Q9 161,10.806.213,106.821.077,Chợ Long Trường,"141, 88",CLT DdCLT NDT,Đang khai thác,1001518,Trụ dừng,Nguyễn Duy Trinh,No,No
28_1,55,65D,Q9 088,10.806.144,106.817.027,Ngã 3 Long Trường,141,N3LT 65D LXO,Đang khai thác,1001523,Trụ dừng,Lã Xuân Oai,No,No
28_1,55,27,Q9 087,10.809.005,106.815.814,Câu cá Lan Anh,141,CcLA 27 LXO,Đang khai thác,1001520,Trụ dừng,Lã Xuân Oai,No,No
28_1,55,18A1,Q9 086,10.813.089,106.813.899,Quán Tây Tăng Long,141,QTTL 18A1 LXO,Đang khai thác,1001525,Trụ dừng,Lã Xuân Oai,No,No
28_1,55,Kế 417,Q9 085,10.817.091,106.810.913,Trường cấp 3 Long Trường,141,Tc3LT K417 LXO,Đang khai thác,1001522,Trụ dừng,Lã Xuân Oai,No,No
28_1,55,1/32,Q9 083,10.822.705,106.808.664,Cây xăng,141,Cx 1/32 LXO,Đang khai thác,1001527,Trụ dừng,Lã Xuân Oai,No,No
28_1,55,215,Q9 082,10.830.471,106.804.351,Ngã tư Samsung,"141, 76",NtS 215 LXO,Đang khai thác,1001524,Trụ dừng,Lã Xuân Oai,No,No
28_1,55,Quán Nhà Quê,Q9 081,10.836.525,106.799.362,Quán Nhà Quê,"141, 76",QNQ QNQ LXO,Đang khai thác,1001529,Trụ dừng,Lã Xuân Oai,No,No
28_1,55,7,Q9 239,10.839.997,10.679.684,Ngã 3 Xóm Bến,"141, 76",N3XB 7 LTP,Đang khai thác,1001526,Trụ dừng,Làng Tăng Phú,No,No
28_1,55,51,Q9 240,10.842.611,106.798.444,Khu phố 4,"141, 76",Kp4 51 LTP,Đang khai thác,1001531,Trụ dừng,Làng Tăng Phú,No,No
28_1,55,Đối diện 15/369,Q9 241,10.846.004,106.798.847,Ngã 3 Nghêu sò,"141, 76",N3Ns Dd15/369 LTP,Đang khai thác,1001528,Trụ dừng,Làng Tăng Phú,No,No
28_1,55,Đối diện 504,Q9 102,10.847.331,106.801.357,Chung cư C6,"141, 55, 61-1, 99",CcC Dd504 LVV,Đang khai thác,1001533,Trụ dừng,Lê Văn Việt,No,No
28_1,55,Trung tâm thông tin thư viện,Q9 103,10.845.566,106.794.421,Đại Học GTVT,"141, 55, 61-1, 99",DHG Tttttv LVV,Đang khai thác,1001530,Trụ dừng,Lê Văn Việt,No,No
28_1,55,99,Q9 104,10.844.607,106.790.349,Bệnh viện Quận 9,"141, 55, 56, 61-1, 99",BvQ9 99 LVV,Đang khai thác,1001535,Trụ dừng,Lê Văn Việt,No,No
28_1,55,Đối diện chợ Tăng Nhơn Phú,Q9 105,10.844.923,106.788.209,Chợ Tăng Nhơn Phú B,"141, 55, 56, 61-1, 99",CTNPB DdcTNP LVV,Đang khai thác,1001532,Trụ dừng,Lê Văn Việt,No,No
28_1,55,249,Q9 106,1.084.427,106.784.084,Chợ Hiệp Phú,"141, 55, 56, 61-1, 76, 99",CHP 249 LVV,Đang khai thác,1001537,Trụ dừng,Lê Văn Việt,No,No
28_1,55,189-191,Q9 107,10.844.381,106.781.723,Trạm y tế Phường Hiệp Phú,"141, 55, 56, 61-1, 76, 99",TytPHP 189-191 LVV,Đang khai thác,1001534,Trụ dừng,Lê Văn Việt,No,No
28_1,55,Đối diện 140-142,Q9 091,10.845.176,106.780.377,Nhà sách Thành Nghĩa,"141, 55, 56, 57, 61-1, 76",NsTN Dd140-142 LVV,Đang khai thác,1001536,Trụ dừng,Lê Văn Việt,No,No
28_1,55,91-93,Q9 109,10.846.799,106.777.512,Bệnh viện 7C-Trường Quân y 2,"141, 55, 56, 57, 61-1, 76",Bv7C-TruongQy2 91-93 LVV,Đang khai thác,1001539,Trụ dừng,Lê Văn Việt,No,No
28_1,55,17-19,Q9 110,10.848.411,106.775.045,Siêu thị Coopmark,"141, 55, 56, 57, 61-1, 76",StC 17-19 LVV,Đang khai thác,1001538,Trụ dừng,Lê Văn Việt,No,No
28_1,55,1,QTD 065,10.849.823,106.772.089,Trường Đại học Sư phạm Kỹ thuật,"06, 08, 141, 56, 57, 61-1, 89",TDhSpKt 1 VVN,Đang khai thác,100400,Nhà chờ,Võ Văn Ngân,No,No
28_1,55,312,QTD 066,10.849.805,106.768.837,Siêu thị Nguyễn Kim,"06, 08, 141, 56, 57, 61-1, 89",StNK 312 VVN,Đang khai thác,100402,Ô sơn,Võ Văn Ngân,No,No
28_1,55,Nhà thiếu nhi,QTD 067,10.850.556,106.766.794,Nhà thiếu nhi Thủ Đức,"06, 08, 141, 56, 57, 61-1, 89",NtnTD Ntn VVN,Đang khai thác,100403,Nhà chờ,Võ Văn Ngân,No,No
28_1,55,231,QTD 068,10.850.808,106.764.101,Trường Lê Quý Đôn,"06, 08, 141, 56, 57, 61-1, 89",TLQD 231 VVN,Đang khai thác,100404,Trụ dừng,Võ Văn Ngân,No,No
28_1,55,Đối diện 100,QTD 069,10.850.645,106.760.201,Ngã ba Chương Dương,"06, 08, 141, 56, 57, 61-1, 89",NbCD Dd100 VVN,Đang khai thác,100405,Trụ dừng,Võ Văn Ngân,No,No
28_1,55,68-70,QTD 020,10.851.977,106.753.235,Nhà Sách Thủ Đức,"141, 29, 89",NSTD 68-70 TNV,Đang khai thác,1001540,Ô sơn,Tô Ngọc Vân,No,No
28_1,55,192,QTD 021,10.855.645,10.675.069,Siêu thị CoopFood,"141, 29, 89",StC 192 TNV,Đang khai thác,1001542,Trụ dừng,Tô Ngọc Vân,No,No
28_1,55,15,QTD 018,10.860.263,106.747.826,Ngã Ba Tam Hà - Tô Ngọc Vân,"141, 29, 89",NBTH-TNV 15 TH,Đang khai thác,1001543,Ô sơn,Tam Hà,No,No
28_1,55,127-129,QTD 019,10.863.057,106.745.872,Ngã Tư Tam Hà - Phú Châu,"141, 29, 89",NTTH-PC 127-129 TH,Đang khai thác,1001545,Ô sơn,Tam Hà,No,No
28_1,55,23,QTD 014,10.862.831,106.744.709,Đường Phú Châu,"141, 29",DPC 23 PC,Đang khai thác,1001544,Trụ dừng,Phú Châu,No,No
28_1,55,476,QTD 022,10.863.242,106.742.622,Chùa  Vạn Đức,"141, 29",CVD 476 Tl43,Đang khai thác,1001547,Trụ dừng,Tỉnh lộ 43,No,No
28_1,55,522,QTD 023,1.086.497,106.741.928,Chùa Vạn Hạnh,"141, 29",CVH 522 Tl43,Đang khai thác,1001546,Biển treo,Tỉnh lộ 43,No,No
28_1,55,96D3,QTD 024,10.866.192,106.739.929,Công ty Minh Nghệ,"141, 29",CtMN 96D3 Tl43,Đang khai thác,1001550,Trụ dừng,Tỉnh lộ 43,No,No
28_1,55,562,QTD 025,10.866.601,106.738.564,Điện lực Thủ Đức,"141, 29",DlTD 562 Tl43,Đang khai thác,1001548,Trụ dừng,Tỉnh lộ 43,No,No
28_1,55,640,QTD 026,10.868.458,106.735.382,UBND Phường Tam Bình,"141, 29",UPTB 640 TNV,Đang khai thác,1001552,Trụ dừng,Tô Ngọc Vân,No,No
28_1,55,772-774,QTD 027,1.087.333,106.732.392,Ngã Tư Gò Dưa,141,NTGD 772-774 Tl43,Đang khai thác,1001549,Trụ dừng,Tỉnh lộ 43,No,No
28_1,55,828,QTD 028,10.876.981,106.732.113,Cây Xăng Bình Chiểu,141,CXBC 828 Tl43,Đang khai thác,1001551,Trụ dừng,Tỉnh lộ 43,No,No
28_1,55,878,QTD 029,10.879.494,106.730.316,Chợ Bình Chiểu,141,CBC 878 Tl43,Đang khai thác,1001554,Trụ dừng,Tỉnh lộ 43,No,No
28_1,55,920,QTD 030,10.881.665,10.672.941,UBND Phường Bình Chiểu,141,UPBC 920 Tl43,Đang khai thác,1001557,Biển treo,Tỉnh lộ 43,No,No
28_1,55,992,QTD 031,1.088.442,106.728.981,Nhà hàng Song Sinh,141,NhSS 992 Tl43,Đang khai thác,1001553,Trụ dừng,Tỉnh lộ 43,No,No
28_1,55,Hoàn Cầu,QTD 032,10.889.891,106.727.898,Ngã 3 Linh Trung 2,141,N3LT2 HC Tl43,Đang khai thác,1001555,Trụ dừng,Tỉnh lộ 43,No,No
28_1,55,28A,QTD 033,10.891.993,106.724.464,Chợ Đồng An,141,CDA 28A Tl43,Đang khai thác,1001558,Ô sơn,Tỉnh lộ 43,No,No
28_1,55,7/2,QTD 034,10.893.744,106.721.674,Khu Công nghiệp Đồng an,141,KCnDa 7/2 Tl43,Đang khai thác,1001556,Ô sơn,Tỉnh lộ 43,No,No
28_1,55,ĐẦU BẾN KCX LINH TRUNG 2,BX76,1.089.524,10.671.862,Khu chế xuất Linh Trung 2,141,KcxLT2 DBKLT2 NCQ,Đang khai thác,1001482,Bến xe,Ngô Chí Quốc,Yes,Yes
28_1,56,ĐẦU BẾN KCX LINH TRUNG 2,BX76,1.089.524,10.671.862,Khu chế xuất Linh Trung 2,141,KcxLT2 DBKLT2 NCQ,Đang khai thác,2001482,Bến xe,Ngô Chí Quốc,Yes,Yes
28_1,56,1303,QTD 035,10.893.886,106.721.122,Khu Công nghiệp Đồng an,141,KCnDa 1303 Tl43,Đang khai thác,2001478,Ô sơn,Tỉnh lộ 43,No,No
28_1,56,1269,QTD 036,10.892.311,106.723.694,Chợ Đồng An,141,CDA 1269 Tl43,Đang khai thác,2001479,Ô sơn,Tỉnh lộ 43,No,No
28_1,56,1227,QTD 037,10.889.835,106.727.688,Ngã 3 Linh Trung 2,141,N3LT2 1227 Tl43,Đang khai thác,2001481,Trụ dừng,Tỉnh lộ 43,No,No
28_1,56,1101-1103,QTD 038,10.884.615,106.728.734,Nhà hàng Song Sinh,141,NhSS 1101-1103 Tl43,Đang khai thác,2001483,Trụ dừng,Tỉnh lộ 43,No,No
28_1,56,1049,QTD 039,10.881.938,106.729.254,UBND Phường Bình Chiểu,141,UPBC 1049 Tl43,Đang khai thác,2001486,Trụ dừng,Tỉnh lộ 43,No,No
28_1,56,961,QTD 040,10.879.025,106.730.472,Chợ Bình Chiểu,141,CBC 961 Tl43,Đang khai thác,2001484,Trụ dừng,Tỉnh lộ 43,No,No
28_1,56,927-929,QTD 041,10.876.154,106.731.845,Cây Xăng Bình Chiểu,141,CXBC 927-929 Tl43,Đang khai thác,2001487,Trụ dừng,Tỉnh lộ 43,No,No
28_1,56,825,QTD 042,10.872.941,10.673.236,Ngã Tư Gò Dưa,141,NTGD 825 Tl43,Đang khai thác,2001489,Trụ dừng,Tỉnh lộ 43,No,No
28_1,56,691,QTD 043,10.868.147,106.735.611,Phường Tam Bình,"141, 29",PTB 691 TNV,Đang khai thác,2001485,Trụ dừng,Tô Ngọc Vân,No,No
28_1,56,Điện lực Thủ Đức,QTD 044,10.866.876,106.738.144,Điện lực Thủ Đức,"141, 29",DlTD DlTD TNV,Đang khai thác,2001492,Trụ dừng,Tô Ngọc Vân,No,No
28_1,56,601,QTD 045,10.865.981,106.740.358,Công ty Minh Nghệ,"141, 29",CtMN 601 TNV,Đang khai thác,2001488,Trụ dừng,Tô Ngọc Vân,No,No
28_1,56,579,QTD 046,10.864.554,106.741.839,Chùa Vạn Hạnh,"141, 29",CVH 579 TNV,Đang khai thác,2001494,Ô sơn,Tô Ngọc Vân,No,No
28_1,56,521,QTD 047,10.862.968,106.742.713,Chùa Vạn Đức,"141, 29",CVD 521 TNV,Đang khai thác,2001490,Trụ dừng,Tô Ngọc Vân,No,No
28_1,56,419,QTD 048,10.860.908,106.745.465,Nhà thờ Tam Hà,141,NtTH 419 TNV,Đang khai thác,2001496,Ô sơn,Tô Ngọc Vân,No,No
28_1,56,351-353,QTD 049,10.859.586,106.747.761,Chợ Tam Hà,141,CTH 351-353 TNV,Đang khai thác,2001491,Biển treo,Tô Ngọc Vân,No,No
28_1,56,219,QTD 050,10.855.843,10.675.045,Siêu thị Coopfood,"141, 29, 89",StC 219 TNV,Đang khai thác,2001498,Trụ dừng,Tô Ngọc Vân,No,No
28_1,56,111,QTD 051,10.852.854,106.752.037,Bồn nước,"141, 29, 89",Bn 111 TNV,Đang khai thác,2001493,Biển treo,Tô Ngọc Vân,No,No
28_1,56,13,QTD 052,10.851.198,10.675.428,Chợ Thủ Đức,"141, 29, 89",CTD 13 TNV,Đang khai thác,2001500,Ô sơn,Tô Ngọc Vân,No,No
28_1,56,120,QTD 070,10.850.419,106.760.931,Ngã ba Chương Dương,"06, 08, 141, 56, 57, 61-1, 89",NbCD 120 VVN,Đang khai thác,200493,Ô sơn,Võ Văn Ngân,No,No
28_1,56,190,QTD 071,1.085.065,106.764.439,Cao đẳng xây dựng 2,"06, 08, 141, 56, 57, 61-1, 89",Cdxd2 190 VVN,Đang khai thác,200490,Trụ dừng,Võ Văn Ngân,No,No
28_1,56,274-276,QTD 072,10.849.686,106.769.112,Siêu thị Nguyễn Kim,"06, 08, 141, 56, 57, 61-1, 89",StNK 274-276 VVN,Đang khai thác,200492,Ô sơn,Võ Văn Ngân,No,No
28_1,56,368,QTD 073,10.849.597,106.771.917,Trường ĐHSP Kỹ Thuật,"06, 08, 141, 56, 57, 61-1, 89",TDKT 368 VVN,Đang khai thác,200497,Trụ dừng,Võ Văn Ngân,No,No
28_1,56,4-6,Q9 089,10.848.192,106.775.032,Siêu thị Coopmark,"141, 55, 56, 57, 61-1, 76",StC 4-6 LVV,Đang khai thác,2001502,Trụ dừng,Lê Văn Việt,No,No
28_1,56,50,Q9 090,10.846.262,106.778.124,Bệnh viện 7C-Trường Quân y 2,"141, 55, 56, 57, 61-1, 76",Bv7C-TruongQy2 50 LVV,Đang khai thác,2001504,Trụ dừng,Lê Văn Việt,No,No
28_1,56,142-144,Q9 091,1.084.486,106.780.563,Nhà sách Thành Nghĩa,"141, 55, 56, 57, 61-1, 76",NsTN 142-144 LVV,Đang khai thác,2001495,Trụ dừng,Lê Văn Việt,No,No
28_1,56,188,Q9 092,10.844.114,106.782.028,Trạm y tế Phường Hiệp Phú,"141, 55, 56, 61-1, 76, 99",TytPHP 188 LVV,Đang khai thác,2001497,Trụ dừng,Lê Văn Việt,No,No
28_1,56,278,Q9 093,10.844.128,106.784.261,Chợ Hiệp Phú,"141, 55, 56, 61-1, 76, 99",CHP 278 LVV,Đang khai thác,2001499,Trụ dừng,Lê Văn Việt,No,No
28_1,56,424A-424B,Q9 094,10.844.439,106.788.939,Chợ Tăng Nhơn Phú,"141, 55, 56, 61-1, 99",CTNP 424A-424B LVV,Đang khai thác,2001506,Trụ dừng,Lê Văn Việt,No,No
28_1,56,Đối diện Bệnh viện Quận 9,Q9 095,10.8446,106.790.977,Bệnh viện Quận 9,"141, 55, 56, 61-1, 99",BvQ9 DdBvQ9 LVV,Đang khai thác,2001501,Nhà chờ,Lê Văn Việt,No,No
28_1,56,Đối diện 451,Q9 096,10.845.276,106.793.922,Đại Học GTVT,"141, 55, 56, 61-1, 99",DHG Dd451 LVV,Đang khai thác,2001508,Trụ dừng,Lê Văn Việt,No,No
28_1,56,84D,Q9 242,10.845.685,106.798.767,Ngã 3 Nghêu sò,"141, 76",N3Ns 84D LTP,Đang khai thác,2001505,Trụ dừng,Làng Tăng Phú,No,No
28_1,56,50-52,Q9 243,10.842.879,10.679.838,Khu phố 4,"141, 76",Kp4 50-52 LTP,Đang khai thác,2001507,Trụ dừng,Làng Tăng Phú,No,No
28_1,56,Đối diện 17,Q9 244,10.840.382,106.797.184,Ngã 3 Xóm Bến,"141, 76",N3XB Dd17 LTP,Đang khai thác,2001510,Trụ dừng,Làng Tăng Phú,No,No
28_1,56,Đối diện Quán Nhà Quê,Q9 074,10.836.178,106.799.408,Quán Nhà Quê,"141, 76",QNQ DdQNQ LXO,Đang khai thác,2001509,Trụ dừng,Lã Xuân Oai,No,No
28_1,56,Đối diện 215,Q9 073,10.831.241,106.803.589,Ngã tư Samsung,"141, 76",NtS Dd215 LXO,Đang khai thác,2001512,Trụ dừng,Lã Xuân Oai,No,No
28_1,56,12/1,Q9 072,10.823.885,106.808.084,Ngã ba Lò Lu,141,NbLL 12/1 LXO,Đang khai thác,2001511,Trụ dừng,Lã Xuân Oai,No,No
28_1,56,Kế 67,Q9 071,10.819.593,106.809.624,Trạm xăng Lò Lu,141,TxLL K67 LXO,Đang khai thác,2001515,Trụ dừng,Lã Xuân Oai,No,No
28_1,56,18,Q9 070,10.817.035,106.810.707,Trường cấp 3 Long Trường,141,Tc3LT 18 LXO,Đang khai thác,2001513,Trụ dừng,Lã Xuân Oai,No,No
28_1,56,Đối diện 18A1,Q9 069,10.813.004,106.813.766,Quán Tây Tăng Long,141,QTTL Dd18A1 LXO,Đang khai thác,2001517,Trụ dừng,Lã Xuân Oai,No,No
28_1,56,Đối diện 27,Q9 084,1.080.899,106.815.659,Câu cá Lan Anh,141,CcLA Dd27 LXO,Đang khai thác,2001514,Trụ dừng,Lã Xuân Oai,No,No
28_1,56,766 (487),Q9 067,10.806.007,106.816.962,Ngã 3 Long Trường,141,N3LT 766( LXO,Đang khai thác,2001519,Trụ dừng,Lã Xuân Oai,No,No
28_1,56,Chợ Long Trường,Q9 166,10.806.039,106.821.106,Chợ Long Trường,"141, 88",CLT CLT NDT,Đang khai thác,2001516,Ô sơn,Nguyễn Duy Trinh,No,No
28_1,56,KDL BCR,BX28,10.803.756.713.867,10.683.905.792.236,KDL BCR,141,KB KB TD,Đang khai thác,2001521,Bến xe,Tam Đa,Yes,Yes
24_1,47,TĐH xe buýt Sài Gòn- CV 23/9,BX 01,10.767.676,106.689.362,TĐH xe buýt Sài Gòn,"03, 04, 102, 109, 12, 120, 13, 140, 149, 18, 19, 20, 27, 28, 34, 36, 39, 42, 52, 61-6, 65, 69, 72, 75, 86, 88, 93, 96",TxbSG TxbSGC23/9 LL,Đang khai thác,10035,Bến xe,Lê Lai,Yes,Yes
24_1,47,Đối diện số 89,Q1 003,10.773.046,106.690.813,Trống Đồng,"13, 152, 28, 38, 65, 69",TD Dds89 CMTT,Đang khai thác,1001297,Nhà chờ,Cách Mạng Tháng Tám,No,No
24_1,47,108,Q3 007,10.776.461,106.684.467,Bệnh viện Mắt TPHCM,"13, 65",BvMT 108 CMTT,Đang khai thác,1001296,Trụ dừng,Cách Mạng Tháng Tám,No,No
24_1,47,132C - 132D,Q3 009,10.778.516,106.680.481,Vòng xoay Dân Chủ,"13, 30, 65",VxDC 132C-132D CMTT,Đang khai thác,1001299,Trụ dừng,Cách Mạng Tháng Tám,No,No
24_1,47,276 Bis,Q3 010,10.780.703,106.676.345,Ngã Ba Chí Hòa,"13, 30, 65",NBCH 276B CMTT,Đang khai thác,1001298,Trụ dừng,Cách Mạng Tháng Tám,No,No
